PUMFID,Province_Name,PFWEIGHT,Tenure_Group,PDCT_05_Clean,Income_Quintile,PHHTTINC_Clean,PHTYPE,PMINOR,PHHSIZE_Clean,prob_housing_stress,Predicted_Housing_Stress,Risk_Band,Risk_Segment,Actual_Stress
87192,British Columbia,23.8429,Renter,2.0,Q2,33000.0,5,2,1,0.4132016661201259,1,High,0,1
87193,Quebec,1975.496,Owner (with mortgage),1.0,Q4,120000.0,1,1,4,0.00017441884215160284,0,Low,0,0
87194,Prince Edward Island,16.4207,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.25388384678546605,0,Medium,0,0
87195,Quebec,38.042,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.1829048893647113,0,Medium,0,0
87196,Saskatchewan,11.9453,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.46922821635175915,1,High,0,1
87197,New Brunswick,148.8755,Owner (with mortgage),1.0,Q4,80000.0,2,2,2,0.002731928134987521,0,Low,0,0
87198,Alberta,46.2303,Owner (with mortgage),1.0,Q3,50000.0,2,2,2,0.1400746739200044,0,Low,0,0
87200,Nova Scotia,49.6145,Owner (with mortgage),1.0,Q5 Highest,130000.0,1,1,4,0.0005011111929974026,0,Low,0,0
87201,British Columbia,117.4867,Owner (without mortgage),1.0,Q2,45000.0,5,2,1,0.13474226038879764,0,Low,0,0
87202,Ontario,835.9215,Owner (without mortgage),1.0,Q5 Highest,160000.0,1,1,5,0.00011613575930700552,0,Low,0,0
87203,Prince Edward Island,26.8474,Owner (with mortgage),1.0,Q3,72500.0,3,1,3,0.009056904177447632,0,Low,0,0
87204,New Brunswick,10.0,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.3682028132831004,1,High,0,0
87205,Ontario,31.1768,Renter,2.0,Q2,32000.0,3,1,3,0.7245046419971408,1,High,0,1
87206,Quebec,410.3221,Renter,2.0,Q3,70000.0,5,2,1,0.002315262302621991,0,Low,0,0
87207,Nova Scotia,62.1323,Renter,2.0,Q1 Lowest,9500.0,5,2,1,0.769963153598342,1,High,0,1
87210,Alberta,98.2997,Renter,2.0,Q3,55000.0,3,1,3,0.2691534984153387,0,Medium,0,0
87211,Nova Scotia,30.9248,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.5260279028468154,1,High,0,1
87212,Quebec,88.636,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.13785083484982746,0,Low,0,0
87213,Quebec,524.6073,Owner (without mortgage),1.0,Q2,28000.0,5,2,1,0.06940404843101075,0,Low,0,0
87214,Manitoba,316.9873,Owner (with mortgage),1.0,Q5 Highest,175000.0,5,2,1,9.223285371717902e-07,0,Low,0,0
87216,British Columbia,70.6447,Owner (without mortgage),1.0,Q1 Lowest,26000.0,5,2,1,0.49395120864660014,1,High,0,0
87217,Quebec,182.3419,Renter,2.0,Q2,30000.0,5,2,1,0.09103642303212554,0,Low,0,0
87218,New Brunswick,10.0,Renter,2.0,Q2,36000.0,2,2,2,0.22788725194126938,0,Medium,0,0
87219,Quebec,129.8631,Renter,2.0,Q4,87500.0,1,1,5,0.006346689138222303,0,Low,0,0
87220,Newfoundland and Labrador,43.1103,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.3813087648544682,1,High,0,1
87221,New Brunswick,168.8043,Owner (with mortgage),1.0,Q5 Highest,155000.0,99,9,,1.3130994658030774e-05,0,Low,1,0
87222,Quebec,475.3681,Owner (without mortgage),1.0,Q5 Highest,140000.0,2,2,2,9.465356703078431e-06,0,Low,0,0
87223,Manitoba,332.2848,Renter,2.0,Q3,75000.0,99,9,,0.02724074562697924,0,Low,1,0
87224,British Columbia,140.4089,Owner (without mortgage),1.0,Q3,55000.0,5,2,1,0.0479597703614145,0,Low,0,0
87225,British Columbia,259.4189,Owner (with mortgage),1.0,Q5 Highest,185000.0,1,2,3,3.728379848404675e-06,0,Low,0,0
87226,Alberta,757.3738,Owner (without mortgage),1.0,Q2,45000.0,5,2,1,0.1416034922112193,0,Low,0,0
87227,Nova Scotia,333.917,Owner (with mortgage),1.0,Q5 Highest,220000.0,4,2,4,2.2549101250305655e-07,0,Low,0,0
87228,Alberta,1135.839,Owner (without mortgage),1.0,Q3,65000.0,2,2,2,0.04121166062409355,0,Low,0,0
87229,Alberta,80.4852,Renter,2.0,Q3,52500.0,1,1,5,0.7025699560697538,1,High,0,0
87231,Saskatchewan,173.3565,Owner (with mortgage),1.0,Q3,60000.0,5,2,1,0.012693755422347328,0,Low,0,0
87232,New Brunswick,13.5846,Renter,2.0,Q1 Lowest,8250.0,5,2,1,0.6537160134131679,1,High,0,1
87233,Alberta,28.5413,Renter,2.0,Q2,39000.0,5,2,1,0.2866702906306709,0,Medium,0,0
87235,New Brunswick,446.0116,Owner (with mortgage),1.0,Q5 Highest,170000.0,1,2,4,8.100076646086449e-06,0,Low,0,0
87236,Quebec,214.4909,Renter,2.0,Q3,70000.0,5,2,1,0.002473917298159277,0,Low,0,0
87237,Ontario,169.1056,Owner (with mortgage),1.0,Q5 Highest,320000.0,2,2,2,1.331399897502871e-11,0,Low,0,0
87238,Newfoundland and Labrador,35.3079,Renter,2.0,Q1 Lowest,19500.0,5,2,1,0.475186045724512,1,High,0,1
87239,Ontario,83.8153,Renter,2.0,Q1 Lowest,16000.0,5,2,1,0.7347891531784124,1,High,0,0
87240,Ontario,31.23,Renter,2.0,Q2,35000.0,2,2,2,0.5196764143401238,1,High,0,1
87241,Alberta,637.6085,Owner (without mortgage),1.0,Q3,49000.0,2,2,2,0.14439317089760725,0,Low,0,0
87242,Ontario,1030.0829,Renter,2.0,Q3,67500.0,4,1,5,0.31100755642525046,1,High,0,1
87243,Ontario,167.7255,Renter,2.0,Q2,34000.0,3,1,4,0.826932591493812,1,High,0,0
87244,Saskatchewan,58.7967,Owner (with mortgage),1.0,Q3,70000.0,5,2,1,0.008185956982730258,0,Low,0,0
87245,Ontario,340.5532,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.6010384888127326,1,High,0,0
87246,Alberta,60.1628,Owner (with mortgage),1.0,Q3,57500.0,5,2,1,0.03937711553230718,0,Low,0,0
87247,Saskatchewan,27.3183,Owner (without mortgage),1.0,Q4,80000.0,5,2,1,0.0028173880782003543,0,Low,0,0
87249,British Columbia,2185.3585,Owner (with mortgage),1.0,Q2,31000.0,5,2,1,0.3376351653221625,1,High,0,1
87251,Alberta,51.3229,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.606539110372437,1,High,0,1
87252,Alberta,226.4845,Owner (without mortgage),1.0,Q3,75000.0,2,2,2,0.019267946474475214,0,Low,0,0
87253,British Columbia,26.2835,Renter,2.0,Q1 Lowest,19500.0,5,2,1,0.7339160005630619,1,High,0,1
87254,Ontario,1058.0359,Renter,2.0,Q2,40000.0,5,2,1,0.22872267475250496,0,Medium,0,0
87255,Saskatchewan,31.3441,Renter,2.0,Q3,70000.0,3,1,2,0.02702952055941757,0,Low,0,0
87256,Quebec,46.7348,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.15655241949909096,0,Medium,0,0
87257,Ontario,1276.5467,Owner (with mortgage),1.0,Q5 Highest,525000.0,1,1,4,1.5603650509734718e-18,0,Low,0,0
87258,Quebec,49.6286,Renter,2.0,Q1 Lowest,20500.0,5,2,1,0.21517742242135007,0,Medium,0,0
87259,New Brunswick,165.9907,Owner (with mortgage),1.0,Q4,125000.0,5,2,1,2.8406141465697574e-05,0,Low,0,0
87260,Alberta,174.634,Renter,2.0,Q3,65000.0,5,2,1,0.03239045345733794,0,Low,0,0
87261,Alberta,1129.7926,Owner (with mortgage),1.0,Q4,125000.0,5,2,1,0.00010291560781091168,0,Low,0,0
87262,Alberta,637.6085,Owner (without mortgage),1.0,Q3,77500.0,2,2,2,0.01470805996769544,0,Low,0,0
87263,Manitoba,53.6536,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.41438838316664184,1,High,0,1
87264,Newfoundland and Labrador,70.3355,Owner (with mortgage),1.0,Q3,70000.0,5,2,1,0.004800219349797054,0,Low,0,0
87265,Ontario,199.6584,Renter,2.0,Q1 Lowest,16000.0,5,2,1,0.7326585684306774,1,High,0,1
87266,Alberta,709.618,Renter,2.0,Q2,45000.0,5,2,1,0.20367139964270697,0,Medium,0,0
87268,Prince Edward Island,12.1734,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.23508057378279126,0,Medium,0,0
87269,Quebec,252.0605,Renter,2.0,Q4,97500.0,3,1,3,0.0008701733992232913,0,Low,0,0
87270,Nova Scotia,56.7163,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.4285438393960807,1,High,0,1
87271,Ontario,1015.9559,Owner (without mortgage),1.0,Q3,72500.0,2,2,2,0.017382335720188775,0,Low,0,0
87272,Alberta,51.1386,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.6078396176694466,1,High,0,1
87273,Ontario,1720.7086,Owner (without mortgage),1.0,Q5 Highest,135000.0,2,2,2,9.607956128026878e-05,0,Low,0,0
87274,Quebec,394.2649,Renter,2.0,Q4,105000.0,1,1,3,0.000452065414088375,0,Low,0,0
87275,British Columbia,75.9937,Owner (without mortgage),1.0,Q2,35000.0,5,2,1,0.265852149888674,0,Medium,0,0
87276,Alberta,999.9615,Owner (without mortgage),1.0,Q4,110000.0,2,2,2,0.0007380556164939036,0,Low,0,0
87278,Alberta,1099.038,Owner (with mortgage),1.0,Q3,65000.0,5,2,1,0.021590272055601645,0,Low,0,0
87279,Ontario,151.1191,Renter,2.0,Q3,55000.0,5,2,1,0.05357139504351608,0,Low,0,0
87280,Alberta,57.8122,Renter,2.0,Q2,28000.0,5,2,1,0.5085292486607729,1,High,0,1
87281,Alberta,52.5536,Renter,2.0,Q3,65000.0,2,2,2,0.0664851080534308,0,Low,0,0
87282,British Columbia,59.3147,Renter,2.0,Q2,44000.0,3,1,3,0.5517124240373515,1,High,0,0
87283,Alberta,139.0187,Renter,2.0,Q4,82500.0,5,2,1,0.006064821270239667,0,Low,0,0
87284,Saskatchewan,111.3317,Renter,2.0,Q3,62500.0,5,2,1,0.038980308115145926,0,Low,0,0
87286,Nova Scotia,279.5576,Owner (with mortgage),1.0,Q5 Highest,135000.0,1,2,3,0.00014767066155296416,0,Low,0,0
87287,British Columbia,229.9941,Renter,2.0,Q5 Highest,155000.0,1,1,5,0.0003622483907957197,0,Low,0,0
87288,Manitoba,12.4604,Renter,2.0,Q1 Lowest,11000.0,5,2,1,0.7150394922076613,1,High,0,1
87289,Quebec,416.3449,Owner (without mortgage),1.0,Q4,97500.0,2,2,2,0.00024285130857966322,0,Low,0,0
87290,Ontario,457.9046,Renter,2.0,Q5 Highest,140000.0,2,2,2,9.929704110951195e-05,0,Low,0,0
87291,Newfoundland and Labrador,39.5207,Owner (without mortgage),1.0,Q2,41000.0,5,2,1,0.06962342589020656,0,Low,0,0
87292,Nova Scotia,67.264,Renter,2.0,Q2,47000.0,3,1,3,0.3495838314883114,1,High,0,0
87293,Alberta,948.4273,Owner (without mortgage),1.0,Q5 Highest,160000.0,2,2,2,1.4497427562862557e-05,0,Low,0,0
87294,Alberta,352.0145,Renter,2.0,Q4,100000.0,1,1,3,0.006268031291806215,0,Low,0,0
87295,Newfoundland and Labrador,49.515,Renter,2.0,Q3,67500.0,5,2,1,0.00606548437221087,0,Low,0,0
87296,British Columbia,1013.95,Renter,2.0,Q4,92500.0,2,2,2,0.005163039775955245,0,Low,0,0
87297,Nova Scotia,10.0,Renter,2.0,Q2,40000.0,5,2,1,0.165780022193941,0,Medium,0,0
87299,Newfoundland and Labrador,17.1583,Owner (with mortgage),1.0,Q2,33000.0,2,2,2,0.2358669910865249,0,Medium,0,0
87300,Nova Scotia,254.8503,Owner (with mortgage),1.0,Q5 Highest,230000.0,1,2,3,4.391688593108396e-08,0,Low,0,0
87301,Quebec,41.1557,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.20139694686814635,0,Medium,0,0
87302,Nova Scotia,12.3498,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.4976138714466438,1,High,0,0
87303,Nova Scotia,71.175,Renter,2.0,Q2,28000.0,5,2,1,0.35411904038344155,1,High,0,1
87304,Ontario,105.5694,Renter,2.0,Q3,50000.0,2,2,2,0.15302039367912162,0,Medium,0,0
87305,New Brunswick,13.1706,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.3485510331366176,1,High,0,0
87306,Quebec,33.3121,Renter,2.0,Q2,44000.0,3,1,5,0.31201237637162005,1,High,0,0
87307,British Columbia,36.2717,Renter,2.0,Q2,36000.0,5,2,1,0.33890642825289435,1,High,0,1
87308,Quebec,181.8652,Owner (with mortgage),1.0,Q4,105000.0,2,2,2,0.00013449669842113774,0,Low,0,0
87310,Alberta,67.8924,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.6756507797190912,1,High,0,1
87311,Quebec,79.374,Renter,2.0,Q3,77500.0,5,2,1,0.0012834330982082667,0,Low,0,0
87312,Ontario,122.2083,Renter,2.0,Q1 Lowest,25000.0,3,1,2,0.7369841832239631,1,High,0,0
87314,New Brunswick,58.1832,Renter,2.0,Q2,32000.0,5,2,1,0.16562065700801082,0,Medium,0,1
87315,Alberta,389.6357,Renter,2.0,Q3,52500.0,5,2,1,0.0839805260243417,0,Low,0,0
87316,Manitoba,296.1909,Owner (without mortgage),1.0,Q3,65000.0,2,2,2,0.019245547161175533,0,Low,0,0
87317,New Brunswick,29.3767,Renter,2.0,Q4,85000.0,2,2,2,0.0027774866986762063,0,Low,0,0
87318,Ontario,639.7,Renter,2.0,Q1 Lowest,23000.0,2,2,2,0.7903041509069759,1,High,0,1
87319,Prince Edward Island,86.4179,Owner (with mortgage),1.0,Q3,70000.0,2,2,2,0.00498188946477645,0,Low,0,0
87320,Saskatchewan,20.7478,Renter,2.0,Q2,48000.0,2,2,2,0.14114193284386845,0,Low,0,0
87321,British Columbia,619.1124,Renter,2.0,Q5 Highest,260000.0,6,2,4,2.1391606946579933e-08,0,Low,0,0
87322,Saskatchewan,388.9546,Renter,2.0,Q4,82500.0,2,2,2,0.007310424771713036,0,Low,0,0
87323,Manitoba,314.4838,Owner (with mortgage),1.0,Q5 Highest,270000.0,1,1,5,5.879914562767689e-09,0,Low,0,0
87324,Newfoundland and Labrador,72.5859,Renter,2.0,Q4,110000.0,1,1,3,0.0009082379028316797,0,Low,0,0
87325,Quebec,605.5161,Renter,2.0,Q2,42000.0,3,2,2,0.07205524061835035,0,Low,0,0
87326,Quebec,900.1159,Owner (with mortgage),1.0,Q5 Highest,135000.0,2,2,2,1.4433909631284757e-05,0,Low,0,0
87327,Ontario,2625.7776,Owner (with mortgage),1.0,Q4,110000.0,1,1,5,0.006044163674391777,0,Low,0,0
87328,Ontario,4638.4882,Owner (without mortgage),1.0,Q5 Highest,140000.0,2,2,2,5.960459540867607e-05,0,Low,0,0
87331,Newfoundland and Labrador,69.6618,Renter,2.0,Q3,57500.0,5,2,1,0.02085547766688494,0,Low,0,0
87332,Ontario,33.99,Renter,2.0,Q5 Highest,130000.0,4,1,5,0.0027171614665523177,0,Low,0,0
87333,Quebec,410.1623,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.13655987887078208,0,Low,0,1
87335,Ontario,83.5127,Renter,2.0,Q2,31000.0,5,2,1,0.38484426146100703,1,High,0,0
87336,Nova Scotia,33.2608,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.5287460295825179,1,High,0,1
87337,Newfoundland and Labrador,42.8655,Renter,2.0,Q3,50000.0,2,2,2,0.0539350373308762,0,Low,0,0
87338,Ontario,1537.091,Renter,2.0,Q5 Highest,155000.0,5,2,1,1.3090975013642037e-05,0,Low,0,0
87339,Ontario,117.9537,Renter,2.0,Q1 Lowest,11500.0,5,2,1,0.8001704499346634,1,High,0,0
87340,Nova Scotia,196.3198,Owner (with mortgage),1.0,Q5 Highest,155000.0,2,2,2,1.2519112532674719e-05,0,Low,0,0
87341,Manitoba,26.5177,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.4536835061337672,1,High,0,0
87342,Prince Edward Island,90.8815,Owner (without mortgage),1.0,Q2,46000.0,2,2,2,0.048976430448516066,0,Low,0,0
87343,Ontario,2013.479,Renter,2.0,Q4,110000.0,5,2,1,0.000434794565281776,0,Low,0,0
87345,Prince Edward Island,13.9575,Renter,2.0,Q3,67500.0,99,1,3,0.05336832523864392,0,Low,1,0
87346,Manitoba,127.7289,Renter,2.0,Q5 Highest,450000.0,2,2,2,1.8299438895125022e-16,0,Low,0,0
87347,Nova Scotia,56.7163,Renter,2.0,Q2,29000.0,5,2,1,0.3348205884755619,1,High,0,1
87348,Ontario,38.2916,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.5803752810714957,1,High,0,0
87349,Quebec,129.6477,Renter,2.0,Q3,65000.0,99,9,,0.01079581117173174,0,Low,1,1
87350,Quebec,204.3206,Renter,2.0,Q2,39000.0,5,2,1,0.045797731014121726,0,Low,0,0
87351,Quebec,232.6522,Renter,2.0,Q3,52500.0,2,2,2,0.02252378531244098,0,Low,0,0
87352,Manitoba,137.4602,Owner (with mortgage),1.0,Q4,120000.0,2,2,2,0.00014995628675340387,0,Low,0,0
87353,Ontario,77.3398,Renter,2.0,Q2,28000.0,5,2,1,0.4389775008503896,1,High,0,0
87354,Nova Scotia,153.7092,Owner (without mortgage),1.0,Q3,62500.0,2,2,2,0.027868504128816356,0,Low,0,0
87355,Quebec,3194.1588,Owner (without mortgage),1.0,Q4,85000.0,2,2,2,0.0006951568171597031,0,Low,0,0
87356,Saskatchewan,358.7136,Owner (with mortgage),1.0,Q4,100000.0,1,1,4,0.005058684593257728,0,Low,0,0
87357,Ontario,58.7377,Renter,2.0,Q1 Lowest,14500.0,5,2,1,0.7590134276606229,1,High,0,0
87358,Ontario,20.4438,Renter,2.0,Q2,30000.0,5,2,1,0.4013328269424857,1,High,0,0
87359,Quebec,30.5624,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.1469555520666745,0,Low,0,0
87360,Ontario,243.2813,Renter,2.0,Q1 Lowest,21000.0,5,2,1,0.6399854876736133,1,High,0,1
87361,Alberta,10.0,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.6039335769778847,1,High,0,0
87362,Nova Scotia,114.6173,Renter,2.0,Q2,46000.0,3,9,2,0.12568761031653874,0,Low,0,0
87363,Alberta,328.561,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.6318305444542546,1,High,0,1
87364,Saskatchewan,42.4035,Owner (without mortgage),1.0,Q3,67500.0,5,2,1,0.010007911089187862,0,Low,0,0
87365,Nova Scotia,42.3816,Owner (without mortgage),1.0,Q2,33000.0,2,2,2,0.3340072083102032,1,High,0,0
87366,Nova Scotia,61.3586,Owner (with mortgage),1.0,Q5 Highest,170000.0,1,1,4,1.641372144563678e-05,0,Low,0,0
87367,Saskatchewan,16.7735,Owner (without mortgage),1.0,Q1 Lowest,22000.0,5,2,1,0.4479518815884491,1,High,0,1
87368,Nova Scotia,37.3531,Owner (without mortgage),1.0,Q5 Highest,250000.0,2,2,2,3.702406775884023e-09,0,Low,0,0
87369,Saskatchewan,402.9941,Renter,2.0,Q4,80000.0,2,2,2,0.008891089780438895,0,Low,0,0
87370,Quebec,349.8987,Renter,2.0,Q2,32000.0,5,2,1,0.07590949550784133,0,Low,0,0
87371,Quebec,1038.0269,Owner (with mortgage),1.0,Q4,120000.0,1,1,5,0.0003800274625380943,0,Low,0,0
87372,Ontario,1089.5203,Owner (without mortgage),1.0,Q5 Highest,230000.0,2,2,2,2.9202370565238947e-08,0,Low,0,0
87373,New Brunswick,185.9596,Owner (with mortgage),1.0,Q3,60000.0,5,2,1,0.009005014656141562,0,Low,0,0
87374,Saskatchewan,191.7446,Owner (without mortgage),1.0,Q3,67500.0,2,2,2,0.033026230471117066,0,Low,0,0
87375,Ontario,25.7537,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.5196847599173993,1,High,0,0
87376,Saskatchewan,19.7265,Owner (without mortgage),1.0,Q1 Lowest,26000.0,5,2,1,0.36439901124685203,1,High,0,1
87377,British Columbia,334.8583,Renter,2.0,Q4,115000.0,5,2,1,0.0003661601608044431,0,Low,0,0
87378,Alberta,582.8707,Owner (with mortgage),1.0,Q4,100000.0,5,2,1,0.0008857908974771229,0,Low,0,0
87379,New Brunswick,142.8921,Owner (without mortgage),1.0,Q5 Highest,130000.0,2,2,2,5.2607762240710423e-05,0,Low,0,0
87380,Quebec,2756.1135,Owner (without mortgage),1.0,Q3,55000.0,2,2,2,0.01110632613174871,0,Low,0,0
87381,Saskatchewan,102.1969,Renter,2.0,Q3,60000.0,6,2,2,0.061778557369939584,0,Low,0,0
87382,Quebec,1380.574,Renter,2.0,Q4,125000.0,1,1,3,8.227372646970006e-05,0,Low,0,0
87383,British Columbia,117.8774,Owner (without mortgage),1.0,Q1 Lowest,24000.0,5,2,1,0.536625136320805,1,High,0,1
87384,Manitoba,100.202,Owner (with mortgage),1.0,Q3,72500.0,5,2,1,0.005278199386586775,0,Low,0,0
87385,British Columbia,3555.6929,Owner (with mortgage),1.0,Q4,97500.0,4,2,4,0.010350945992313437,0,Low,0,0
87386,Nova Scotia,72.8996,Renter,2.0,Q1 Lowest,18500.0,5,2,1,0.6066689475760947,1,High,0,1
87387,Alberta,239.3806,Owner (with mortgage),1.0,Q5 Highest,260000.0,1,1,4,1.3893827646710102e-08,0,Low,0,0
87388,Ontario,443.858,Renter,2.0,Q3,70000.0,2,2,2,0.032501115060874726,0,Low,0,0
87389,Alberta,1318.3363,Owner (without mortgage),1.0,Q5 Highest,135000.0,1,2,3,0.00026216816125040996,0,Low,0,0
87390,Newfoundland and Labrador,193.0124,Owner (with mortgage),1.0,Q5 Highest,240000.0,1,1,4,2.6302288820339722e-08,0,Low,0,0
87391,Alberta,128.044,Renter,2.0,Q5 Highest,155000.0,3,1,4,0.00017177208938829925,0,Low,0,0
87392,Manitoba,40.4638,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.41438838316664184,1,High,0,0
87393,Saskatchewan,33.605,Renter,2.0,Q2,43000.0,3,9,2,0.2289263220885241,0,Medium,0,0
87394,Newfoundland and Labrador,110.1612,Owner (without mortgage),1.0,Q3,50000.0,5,2,1,0.025690955408544536,0,Low,0,0
87396,Nova Scotia,527.9071,Owner (with mortgage),1.0,Q5 Highest,155000.0,3,2,2,1.2573891494297798e-05,0,Low,0,0
87397,British Columbia,264.4291,Renter,2.0,Q2,30000.0,6,2,2,0.6532863524340099,1,High,0,1
87398,Alberta,347.9327,Owner (with mortgage),1.0,Q4,115000.0,2,2,2,0.0005062004821965654,0,Low,0,0
87399,Saskatchewan,168.8252,Owner (with mortgage),1.0,Q2,48000.0,3,1,2,0.10462588321970598,0,Low,0,1
87400,Saskatchewan,212.6091,Owner (with mortgage),1.0,Q5 Highest,440000.0,1,1,4,1.7020095393826393e-15,0,Low,0,0
87401,Ontario,95.813,Renter,2.0,Q2,39000.0,3,2,2,0.39372236178166364,1,High,0,1
87402,British Columbia,49.1117,Renter,2.0,Q1 Lowest,11500.0,5,2,1,0.8415959602357925,1,High,0,1
87403,Ontario,571.6908,Owner (with mortgage),1.0,Q4,125000.0,5,2,1,7.911146766667017e-05,0,Low,0,0
87404,Ontario,159.4456,Renter,2.0,Q3,67500.0,2,2,2,0.041464680784637976,0,Low,0,0
87405,Quebec,169.6765,Renter,2.0,Q3,70000.0,2,2,2,0.005053248814467779,0,Low,0,0
87406,Quebec,1699.4777,Owner (with mortgage),1.0,Q3,77500.0,1,1,4,0.008220521945842243,0,Low,0,0
87408,Quebec,30.5624,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.14559373042105075,0,Low,0,0
87409,Quebec,400.9838,Renter,2.0,Q2,41000.0,5,2,1,0.03666469806157908,0,Low,0,0
87410,New Brunswick,424.5035,Owner (with mortgage),1.0,Q5 Highest,135000.0,1,1,4,0.000166613483729214,0,Low,0,0
87411,Saskatchewan,214.0403,Owner (without mortgage),1.0,Q4,120000.0,2,2,2,0.00018311292386242198,0,Low,0,0
87412,New Brunswick,32.8214,Renter,2.0,Q4,110000.0,6,2,2,0.0003343593201723133,0,Low,0,0
87413,Ontario,235.1551,Renter,2.0,Q1 Lowest,27000.0,2,2,2,0.6948432043376426,1,High,0,0
87414,Saskatchewan,49.0403,Renter,2.0,Q2,35000.0,5,2,1,0.2574464953076116,0,Medium,0,0
87415,British Columbia,26.1913,Owner (without mortgage),1.0,Q4,125000.0,2,2,2,0.0002044370542753962,0,Low,0,0
87416,Alberta,667.0039,Owner (without mortgage),1.0,Q1 Lowest,25000.0,5,2,1,0.5226448476556022,1,High,0,1
87417,Newfoundland and Labrador,10.0,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.36261686451399255,1,High,0,0
87418,Ontario,5586.2847,Owner (without mortgage),1.0,Q4,95000.0,2,2,2,0.0020202022943396846,0,Low,0,0
87419,British Columbia,325.0256,Owner (with mortgage),1.0,Q4,100000.0,2,2,2,0.001818418624331089,0,Low,0,0
87420,Quebec,521.5937,Renter,2.0,Q2,29000.0,5,2,1,0.09549782642974748,0,Low,0,0
87421,Ontario,1045.7137,Renter,2.0,Q5 Highest,320000.0,6,2,4,9.9762377602108e-11,0,Low,0,0
87422,Alberta,1190.2721,Owner (without mortgage),1.0,Q2,45000.0,5,2,1,0.13690812749353667,0,Low,0,0
87423,Ontario,263.0381,Renter,2.0,Q1 Lowest,18000.0,5,2,1,0.7105752849122781,1,High,0,1
87424,Saskatchewan,343.597,Owner (without mortgage),1.0,Q5 Highest,190000.0,1,1,5,7.004768104857692e-06,0,Low,0,0
87425,Ontario,2567.9175,Renter,2.0,Q4,115000.0,1,1,3,0.0013072234665835577,0,Low,0,0
87426,Alberta,240.5164,Owner (without mortgage),1.0,Q3,72500.0,2,2,2,0.022736493099662292,0,Low,0,0
87427,Prince Edward Island,10.0,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.25079771906873327,0,Medium,0,0
87428,Newfoundland and Labrador,286.0172,Owner (without mortgage),1.0,Q1 Lowest,26000.0,5,2,1,0.25404951457504377,0,Medium,0,0
87429,Manitoba,58.7758,Owner (without mortgage),1.0,Q5 Highest,460000.0,2,2,2,4.966101256497683e-17,0,Low,0,0
87430,Alberta,80.6105,Owner (without mortgage),1.0,Q2,30000.0,5,2,1,0.36630357196601754,1,High,0,0
87431,Manitoba,242.1788,Renter,2.0,Q3,75000.0,3,1,2,0.01579034421010754,0,Low,0,0
87432,Saskatchewan,16.6223,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.46922821635175915,1,High,0,0
87434,Ontario,1295.2442,Renter,2.0,Q4,120000.0,1,1,5,0.003972735230297484,0,Low,0,0
87435,Ontario,313.1862,Owner (with mortgage),1.0,Q5 Highest,195000.0,2,2,2,5.754428260752218e-07,0,Low,0,0
87436,Prince Edward Island,47.7029,Owner (with mortgage),1.0,Q4,85000.0,2,2,2,0.0010505970195221475,0,Low,0,0
87437,Ontario,6353.338,Owner (with mortgage),1.0,Q5 Highest,160000.0,2,2,2,1.1589211484009052e-05,0,Low,0,0
87438,Ontario,5819.0041,Owner (with mortgage),1.0,Q5 Highest,260000.0,1,1,4,1.0679963485577941e-08,0,Low,0,0
87439,British Columbia,43.1335,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.6224158092142961,1,High,0,1
87440,British Columbia,2186.7092,Owner (without mortgage),1.0,Q3,75000.0,2,2,2,0.017632866822114,0,Low,0,0
87441,New Brunswick,10.0,Renter,2.0,Q3,52500.0,5,2,1,0.024417458275470337,0,Low,0,0
87442,Saskatchewan,251.3457,Owner (without mortgage),1.0,Q4,80000.0,2,2,2,0.005563055344589897,0,Low,0,0
